frame_nmr,vehicle_id,vehicle_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
379,285,834.6186904818423 632.8466104041661 1227.0138036000271 864.2890807381718,1107.5704345703125 711.5955200195312 1196.292724609375 788.9107055664062,0.671632707118988,D 1733 GU,0.9456340074539183
380,285,827.1246352944517 632.261463590644 1220.2917599288498 863.6527564956037,1095.2205810546875 710.0685424804688 1185.857421875 784.3939819335938,0.7081239819526672,D 1733 GU,0.9006267786026001
381,285,818.1747198813902 630.7539002759011 1212.667430954524 862.6871463807506,1086.9825439453125 709.7401733398438 1182.2332763671875 788.1981811523438,0,D 1733 GU,0.7683163285255432
382,285,809.2248044683286 629.2463369611581 1205.0431019801981 861.7215362658975,1078.7445068359375 709.4118041992188 1178.609130859375 792.0023803710938,0,D 1733 GU,0.7683163285255432
383,285,800.2748890552671 627.7387736464152 1197.4187730058723 860.7559261510444,1070.5064697265625 709.0834350585938 1174.9849853515625 795.8065795898438,0.6749606728553772,D 1733 GU,0.7683163285255432
384,285,790.8970313775856 627.4473289984783 1189.0601954261863 860.715051926481,1064.2382568359376 708.66025390625 1163.862548828125 790.0293579101562,0,D 1733 GU,0.8255977630615234
385,285,781.5191736999041 627.1558843505413 1180.7016178465003 860.6741777019178,1057.9700439453125 708.2370727539062 1152.7401123046875 784.2521362304688,0,D 1733 GU,0.8255977630615234
386,285,772.1413160222224 626.8644397026044 1172.3430402668146 860.6333034773544,1051.7018310546875 707.8138916015625 1141.61767578125 778.4749145507812,0,D 1733 GU,0.8255977630615234
387,285,762.7634583445409 626.5729950546674 1163.9844626871286 860.5924292527911,1045.4336181640624 707.3907104492188 1130.4952392578125 772.6976928710938,0,D 1733 GU,0.8255977630615234
388,285,753.3856006668594 626.2815504067305 1155.6258851074426 860.5515550282278,1039.1654052734375 706.967529296875 1119.372802734375 766.9204711914062,0.7548010945320129,D 1733 GU,0.8255977630615234
389,285,743.2763448665432 625.626439151566 1146.2140278173829 860.1270977065786,1027.9305216471355 706.8411661783854 1113.049072265625 766.3034464518229,0,D 1733 GU,0.9470038414001464
390,285,733.167089066227 624.9713278964015 1136.8021705273231 859.7026403849295,1016.6956380208334 706.7148030598959 1106.725341796875 765.6864217122396,0,D 1733 GU,0.9470038414001464
391,285,723.0578332659109 624.316216641237 1127.3903132372634 859.2781830632804,1005.4607543945312 706.5884399414062 1100.401611328125 765.0693969726562,0.7450687289237976,D 1733 GU,0.9470038414001464
392,285,714.3140493907891 622.8408574127037 1120.7712346801072 858.5310338644362,1000.2191772460938 705.5480346679688 1093.9229736328125 766.9747924804688,0.5372190475463867,D 1733 GU,0.8990419507026672
393,285,704.6079007830955 622.5365584420631 1111.8446714141282 858.2654104959595,991.0125122070312 705.8203125 1085.0751953125 766.2407592773437,0,D 1733 GU,0.8801873922348022
394,285,694.9017521754018 622.2322594714225 1102.9181081481493 857.9997871274828,981.8058471679688 706.0925903320312 1076.2274169921875 765.5067260742187,0,D 1733 GU,0.8801873922348022
395,285,685.1956035677083 621.9279605007818 1093.99154488217 857.734163759006,972.5991821289062 706.3648681640625 1067.379638671875 764.7726928710938,0,D 1733 GU,0.8801873922348022
396,285,675.4894549600147 621.6236615301411 1085.064981616191 857.4685403905294,963.3925170898438 706.6371459960938 1058.5318603515625 764.0386596679688,0,D 1733 GU,0.8801873922348022
397,285,665.783306352321 621.3193625595005 1076.138418350212 857.2029170220527,954.1858520507812 706.909423828125 1049.68408203125 763.3046264648438,0.6253902912139893,D 1733 GU,0.8801873922348022
398,285,655.8762742229211 620.2414709577434 1067.3884759336963 856.5037507715855,946.30078125 706.4802449544271 1044.4190266927083 762.9674886067709,0,D 1733 GU,0.9121053218841552
399,285,645.9692420935211 619.1635793559865 1058.6385335171808 855.8045845211184,938.4157104492188 706.0510660807291 1039.1539713541667 762.6303507486979,0,D 1733 GU,0.9121053218841552
400,285,636.0622099641212 618.0856877542294 1049.888591100665 855.1054182706512,930.5306396484375 705.6218872070312 1033.888916015625 762.293212890625,0.6613828539848328,D 1733 GU,0.9121053218841552
401,285,625.6076569947732 617.2886751424521 1041.1126278850306 854.169816363275,924.1618957519531 704.4600830078125 1017.2344970703125 761.220947265625,0,D 1733 GU,0.9684518575668336
402,285,615.1531040254251 616.4916625306748 1032.336664669396 853.2342144558988,917.7931518554688 703.2982788085938 1000.580078125 760.148681640625,0.5846904516220093,D 1733 GU,0.9684518575668336
403,285,605.8813051511659 616.2931819387611 1024.4949215365036 853.245411928031,909.8245794122869 703.0863591974431 993.7370882901279 760.1572820490056,0,D 1733 GU,0.8095317482948303
404,285,596.6095062769066 616.0947013468475 1016.6531784036115 853.256609400163,901.8560069691051 702.8744395862926 986.8940984552556 760.1658824573864,0,D 1733 GU,0.8095317482948303
405,285,587.3377074026473 615.8962207549338 1008.8114352707192 853.2678068722952,893.8874345259233 702.662519975142 980.0511086203835 760.174482865767,0,D 1733 GU,0.8095317482948303
406,285,578.065908528388 615.6977401630201 1000.969692137827 853.2790043444273,885.9188620827415 702.4506003639915 973.2081187855114 760.1830832741477,0,D 1733 GU,0.8095317482948303
407,285,568.7941096541288 615.4992595711064 993.1279490049347 853.2902018165594,877.9502896395596 702.2386807528409 966.3651289506392 760.1916836825284,0,D 1733 GU,0.8095317482948303
408,285,559.5223107798696 615.3007789791927 985.2862058720425 853.3013992886915,869.9817171963779 702.0267611416904 959.522139115767 760.2002840909091,0,D 1733 GU,0.8095317482948303
409,285,550.2505119056103 615.1022983872791 977.4444627391503 853.3125967608236,862.013144753196 701.8148415305398 952.6791492808949 760.2088844992898,0,D 1733 GU,0.8095317482948303
410,285,540.978713031351 614.9038177953654 969.602719606258 853.3237942329557,854.0445723100142 701.6029219193892 945.8361594460227 760.2174849076705,0,D 1733 GU,0.8095317482948303
411,285,531.7069141570918 614.7053372034517 961.7609764733658 853.3349917050879,846.0759998668324 701.3910023082386 938.9931696111506 760.2260853160511,0,D 1733 GU,0.8095317482948303
412,285,522.4351152828325 614.5068566115381 953.9192333404735 853.3461891772199,838.1074274236505 701.1790826970881 932.1501797762784 760.2346857244319,0,D 1733 GU,0.8095317482948303
413,285,513.1633164085732 614.3083760196243 946.0774902075813 853.3573866493521,830.1388549804688 700.9671630859375 925.3071899414062 760.2432861328125,0.6013201475143433,D 1733 GU,0.8095317482948303
414,285,504.77662751982865 614.6095285364054 939.7742459977118 853.739357563904,824.2039235432943 701.4540354410807 919.5650380452474 761.1619415283203,0,D 1733 GU,0.6068828701972961
415,285,496.3899386310841 614.9106810531865 933.4710017878422 854.1213284784561,818.2689921061198 701.940907796224 913.8228861490885 762.0805969238281,0,D 1733 GU,0.6068828701972961
416,285,488.00324974233945 615.2118335699676 927.1677575779727 854.5032993930081,812.3340606689453 702.4277801513672 908.0807342529297 762.9992523193359,0,D 1733 GU,0.6068828701972961
417,285,479.6165608535949 615.5129860867487 920.8645133681031 854.8852703075602,806.3991292317709 702.9146525065104 902.3385823567709 763.9179077148438,0,D 1733 GU,0.6068828701972961
418,285,471.2298719648503 615.8141386035297 914.5612691582336 855.2672412221121,800.4641977945963 703.4015248616537 896.5964304606119 764.8365631103516,0,D 1733 GU,0.6068828701972961
419,285,462.84318307610573 616.1152911203108 908.258024948364 855.6492121366641,794.5292663574219 703.8883972167969 890.8542785644531 765.7552185058594,0,D 1733 GU,0.6068828701972961
420,285,454.45649418736116 616.4164436370919 901.9547807384945 856.0311830512162,788.5943349202474 704.3752695719401 885.1121266682943 766.6738739013672,0,D 1733 GU,0.6068828701972961
421,285,446.0698052986166 616.7175961538729 895.651536528625 856.4131539657682,782.6594034830729 704.8621419270834 879.3699747721354 767.592529296875,0,D 1733 GU,0.6068828701972961
422,285,437.683116409872 617.0187486706541 889.3482923187554 856.7951248803203,776.7244720458984 705.3490142822266 873.6278228759766 768.5111846923828,0,D 1733 GU,0.6068828701972961
423,285,429.2964275211274 617.3199011874351 883.0450481088859 857.1770957948722,770.789540608724 705.8358866373698 867.8856709798177 769.4298400878906,0,D 1733 GU,0.6068828701972961
424,285,420.9097386323828 617.6210537042163 876.7418038990163 857.5590667094243,764.8546091715494 706.3227589925131 862.1435190836588 770.3484954833984,0,D 1733 GU,0.6068828701972961
425,285,412.52304974363824 617.9222062209973 870.4385596891468 857.9410376239763,758.919677734375 706.8096313476562 856.4013671875 771.2671508789062,0.5851776599884033,D 1733 GU,0.6068828701972961
426,285,407.01849275351594 617.3572060250016 867.1817182091476 858.5077428514102,756.2566528320312 706.4852294921875 853.4637451171875 771.4362182617188,0.6047618389129639,D 1733 GU,0.9496341943740844
427,285,403.7391702777552 617.5725062863106 864.5171121940793 859.096908240036,758.6517944335938 705.3405151367188 851.5807495117188 767.20458984375,0.5463171601295471,D 1733 GU,0.8358317613601685
428,285,400.6188266047323 617.3999864375517 862.7214706304421 859.1892236275874,756.4622751871744 705.4146728515625 848.5950419108073 766.9772033691406,0,D 1733 GU,0.6873568892478943
429,285,397.4984829317094 617.2274665887927 860.9258290668048 859.2815390151387,754.2727559407552 705.4888305664062 845.6093343098959 766.7498168945312,0,D 1733 GU,0.6873568892478943
430,285,394.3781392586866 617.0549467400338 859.1301875031676 859.3738544026901,752.0832366943359 705.56298828125 842.6236267089844 766.5224304199219,0,D 1733 GU,0.6873568892478943
431,285,391.2577955856637 616.8824268912749 857.3345459395302 859.4661697902415,749.8937174479166 705.6371459960938 839.6379191080729 766.2950439453125,0,D 1733 GU,0.6873568892478943
432,285,388.1374519126408 616.709907042516 855.538904375893 859.5584851777928,747.7041982014974 705.7113037109375 836.6522115071615 766.0676574707031,0,D 1733 GU,0.6873568892478943
433,285,385.0171082396179 616.537387193757 853.7432628122558 859.6508005653442,745.5146789550781 705.7854614257812 833.66650390625 765.8402709960938,0,D 1733 GU,0.6873568892478943
434,285,381.89676456659504 616.3648673449981 851.9476212486185 859.7431159528956,743.3251597086588 705.859619140625 830.6807963053385 765.6128845214844,0,D 1733 GU,0.6873568892478943
435,285,378.77642089357215 616.1923474962391 850.1519796849813 859.8354313404469,741.1356404622396 705.9337768554688 827.6950887044271 765.385498046875,0,D 1733 GU,0.6873568892478943
436,285,375.65607722054926 616.0198276474803 848.3563381213439 859.9277467279983,738.9461212158203 706.0079345703125 824.7093811035156 765.1581115722656,0,D 1733 GU,0.6873568892478943
437,285,372.53573354752643 615.8473077987213 846.5606965577067 860.0200621155496,736.756601969401 706.0820922851562 821.7236735026041 764.9307250976562,0,D 1733 GU,0.6873568892478943
438,285,369.41538987450355 615.6747879499624 844.7650549940694 860.112377503101,734.5670827229818 706.15625 818.7379659016927 764.7033386230469,0,D 1733 GU,0.6873568892478943
439,285,366.29504620148066 615.5022681012034 842.9694134304322 860.2046928906524,732.3775634765625 706.2304077148438 815.7522583007812 764.4759521484375,0.5174497365951538,D 1733 GU,0.6873568892478943
440,285,361.629149324947 615.9251237876517 840.3521504423097 860.9862854157229,729.6644592285156 706.1666564941406 815.7845764160156 764.2677001953125,0,D 1733 GU,0.9740894436836244
441,285,356.9632524484133 616.3479794741 837.7348874541873 861.7678779407935,726.9513549804688 706.1029052734375 815.81689453125 764.0594482421875,0.5020508766174316,D 1733 GU,0.9740894436836244
442,285,354.3702256960009 616.4400106135155 836.7710593548659 862.4179589487197,723.3147786458334 705.8039957682291 813.2847493489584 764.5615030924479,0,D 1733 GU,0.7930639386177063
443,285,351.77719894358853 616.5320417529308 835.8072312555444 863.0680399566459,719.6782023111979 705.5050862630209 810.7526041666666 765.0635579427084,0,D 1733 GU,0.7930639386177063
444,285,349.1841721911761 616.6240728923462 834.843403156223 863.7181209645721,716.0416259765625 705.2061767578125 808.220458984375 765.5656127929688,0.5066160559654236,D 1733 GU,0.7930639386177063
445,285,344.29673840652106 615.9576688080037 830.9318580963459 863.5774865910014,711.6763916015625 705.325927734375 805.9759826660156 764.7528076171875,0,D 1733 GU,0.8993509411811829
446,285,339.409304621866 615.2912647236614 827.0203130364689 863.4368522174306,707.3111572265625 705.4456787109375 803.7315063476562 763.9400024414062,0,D 1733 GU,0.8993509411811829
447,285,334.521870837211 614.624860639319 823.1087679765918 863.2962178438597,702.9459228515625 705.5654296875 801.4870300292969 763.127197265625,0,D 1733 GU,0.8993509411811829
448,285,329.63443705255594 613.9584565549765 819.1972229167147 863.155583470289,698.5806884765625 705.6851806640625 799.2425537109375 762.3143920898438,0.6013973951339722,D 1733 GU,0.8993509411811829
449,285,324.30745112161003 612.0744026085684 815.3270336628764 862.7334948117635,690.4439086914062 705.64990234375 797.1174926757812 770.2522583007812,0.6143537163734436,D 1733 GU,0.9303647875785828
450,285,320.48972862949057 612.1408940679846 811.8304691467861 862.7513934276155,686.474853515625 705.5304056803385 792.3769124348959 769.123769124349,0,D 1733 GU,0.8194496035575867
451,285,316.6720061373711 612.2073855274009 808.3339046306959 862.7692920434675,682.5057983398438 705.4109090169271 787.6363321940104 767.9952799479166,0,D 1733 GU,0.8194496035575867
452,285,312.85428364525166 612.2738769868172 804.8373401146057 862.7871906593195,678.5367431640625 705.2914123535156 782.895751953125 766.8667907714844,0,D 1733 GU,0.8194496035575867
453,285,309.0365611531322 612.3403684462334 801.3407755985154 862.8050892751717,674.5676879882812 705.1719156901041 778.1551717122396 765.7383015950521,0,D 1733 GU,0.8194496035575867
454,285,305.21883866101274 612.4068599056495 797.8442110824251 862.8229878910237,670.5986328125 705.0524190266927 773.4145914713541 764.6098124186198,0,D 1733 GU,0.8194496035575867
455,285,301.4011161688933 612.4733513650658 794.3476465663349 862.8408865068757,666.6295776367188 704.9329223632812 768.6740112304688 763.4813232421875,0.513914942741394,D 1733 GU,0.8194496035575867
456,285,299.18782369566895 612.6665072537296 791.7899832714144 862.96694264898,667.017578125 705.4488525390625 767.0230102539062 760.6256713867188,0.5259875059127808,D 1733 GU,0.6945618391036987
457,285,295.44453952077447 612.2967742568046 788.8551529143083 863.2194580856903,663.7355346679688 705.4810791015625 768.4403686523438 765.1044311523438,0.5712436437606812,D 1733 GU,0.725534975528717
458,285,291.63447202642783 612.1737075931546 785.8406093119665 863.4398844550078,662.1920776367188 705.039794921875 759.5119018554688 766.5099487304688,0.7624664902687073,D 1733 GU,0.0
459,285,288.6829594409734 612.6135026144775 785.740650749762 863.6287968321246,662.6104125976562 706.806640625 760.2649536132812 765.6139526367188,0.5002751350402832,D 1733 GU,0.562042772769928
460,285,285.5911793548519 612.4766557331347 782.6951793272871 863.9557128376579,659.421875 706.716074625651 755.0395812988281 766.2346801757812,0,D 1733 GU,0.0
461,285,282.4993992687304 612.3398088517921 779.6497079048121 864.282628843191,656.2333374023438 706.6255086263021 749.814208984375 766.8554077148438,0,D 1733 GU,0.0
462,285,279.40761918260887 612.2029619704493 776.6042364823371 864.6095448487242,653.0447998046875 706.5349426269531 744.5888366699219 767.4761352539062,0,D 1733 GU,0.0
463,285,276.31583909648737 612.0661150891066 773.5587650598621 864.9364608542575,649.8562622070312 706.4443766276041 739.3634643554688 768.0968627929688,0,D 1733 GU,0.0
464,285,273.22405901036586 611.9292682077639 770.5132936373872 865.2633768597906,646.667724609375 706.3538106282552 734.1380920410156 768.7175903320312,0,D 1733 GU,0.0
465,285,270.13227892424436 611.7924213264212 767.4678222149122 865.5902928653238,643.4791870117188 706.2632446289062 728.9127197265625 769.3383178710938,0.6365228891372681,D 1733 GU,0.0
466,285,268.87359554733916 611.7405575288888 765.1127517501109 865.8928375532253,640.4418334960938 705.7549438476562 728.2158203125 768.8563842773438,0.749158501625061,D 1733 GU,0.8932802081108093
467,285,268.08529139780694 611.9314641733437 761.4339109138311 865.8126431503912,640.7546997070312 706.1112670898438 726.7311401367188 764.9280395507812,0.6920000910758972,D 1733 GU,0.9733068943023682
468,285,268.8870633156656 612.0743435642488 759.1785712942448 865.8375742488837,640.4963989257812 705.5180053710938 727.9138793945312 762.837890625,0.6538876295089722,D 1733 GU,0.9548261165618896
469,285,272.07299398086906 612.8037300628504 759.9121739163285 866.3113914460888,640.2833775111607 705.8198983328683 727.9249747140067 764.4945809500558,0,D 1733 GU,0.9265457391738892
470,285,275.2589246460725 613.5331165614521 760.6457765384122 866.7852086432939,640.0703560965402 706.1217912946429 727.9360700334821 766.1512712751116,0,D 1733 GU,0.9265457391738892
471,285,278.44485531127594 614.2625030600536 761.3793791604959 867.2590258404991,639.8573346819196 706.4236842564175 727.9471653529575 767.8079616001675,0,D 1733 GU,0.9265457391738892
472,285,281.6307859764794 614.9918895586552 762.1129817825796 867.7328430377042,639.6443132672991 706.7255772181919 727.9582606724331 769.4646519252232,0,D 1733 GU,0.9265457391738892
473,285,284.81671664168283 615.7212760572569 762.8465844046633 868.2066602349094,639.4312918526786 707.0274701799665 727.9693559919085 771.121342250279,0,D 1733 GU,0.9265457391738892
474,285,288.0026473068863 616.4506625558585 763.580187026747 868.6804774321145,639.2182704380581 707.329363141741 727.980451311384 772.7780325753348,0,D 1733 GU,0.9265457391738892
475,285,291.1885779720898 617.1800490544601 764.3137896488306 869.1542946293196,639.0052490234375 707.6312561035156 727.9915466308594 774.4347229003906,0,D 1733 GU,0.9265457391738892
476,285,294.3745086372932 617.9094355530617 765.0473922709143 869.6281118265248,638.7922276088169 707.9331490652902 728.0026419503348 776.0914132254464,0,D 1733 GU,0.9265457391738892
477,285,297.56043930249666 618.6388220516633 765.780994892998 870.1019290237299,638.5792061941964 708.2350420270648 728.0137372698102 777.7481035505023,0,D 1733 GU,0.9265457391738892
478,285,300.7463699677001 619.368208550265 766.5145975150817 870.575746220935,638.3661847795759 708.5369349888393 728.0248325892857 779.4047938755581,0,D 1733 GU,0.9265457391738892
479,285,303.93230063290355 620.0975950488665 767.2482001371654 871.0495634181401,638.1531633649554 708.8388279506138 728.0359279087612 781.0614842006138,0,D 1733 GU,0.9265457391738892
480,285,307.118231298107 620.8269815474681 767.9818027592491 871.5233806153453,637.9401419503348 709.1407209123884 728.0470232282366 782.7181745256696,0,D 1733 GU,0.9265457391738892
481,285,310.30416196331043 621.5563680460698 768.7154053813329 871.9971978125504,637.7271205357143 709.4426138741629 728.0581185477121 784.3748648507254,0,D 1733 GU,0.9265457391738892
482,285,313.4900926285139 622.2857545446714 769.4490080034166 872.4710150097555,637.5140991210938 709.7445068359375 728.0692138671875 786.0315551757812,0.5177460312843323,D 1733 GU,0.9265457391738892
483,285,319.9538611703057 622.7695585413246 772.4401335978778 872.1634279801863,639.1618804931641 710.7351837158203 732.6043090820312 788.1177978515625,0,D 1733 GU,0.9811348915100098
484,285,326.41762971209744 623.2533625379779 775.4312591923389 871.855840950617,640.8096618652344 711.7258605957031 737.139404296875 790.2040405273438,0,D 1733 GU,0.9811348915100098
485,285,332.88139825388924 623.7371665346312 778.4223847868 871.5482539210476,642.4574432373047 712.7165374755859 741.6744995117188 792.290283203125,0,D 1733 GU,0.9811348915100098
486,285,339.34516679568105 624.2209705312845 781.4135103812612 871.2406668914783,644.105224609375 713.7072143554688 746.2095947265625 794.3765258789062,0.537036657333374,D 1733 GU,0.9811348915100098
487,285,346.3612184606709 624.6908582918319 785.4273588761444 870.93398818223,650.3659464518229 712.3179321289062 748.387451171875 788.7721557617188,0,D 1733 GU,0.9109780192375184
488,285,353.37727012566074 625.1607460523792 789.4412073710275 870.6273094729817,656.6266682942709 710.9286499023438 750.5653076171875 783.1677856445312,0,D 1733 GU,0.9109780192375184
489,285,360.3933217906506 625.6306338129266 793.4550558659107 870.3206307637333,662.8873901367188 709.5393676757812 752.7431640625 777.5634155273438,0.6051129698753357,D 1733 GU,0.9109780192375184
490,285,368.7124836761103 625.8976961385679 798.4612364261835 869.7778421748617,667.1360880533854 709.9283243815104 756.8628540039062 779.5699259440104,0,D 1733 GU,0.9769562482833862
491,285,377.03164556157 626.1647584642093 803.4674169864563 869.23505358599,671.3847859700521 710.3172810872396 760.9825439453125 781.5764363606771,0,D 1733 GU,0.9769562482833862
492,285,385.3508074470297 626.4318207898507 808.473597546729 868.6922649971184,675.6334838867188 710.7062377929688 765.1022338867188 783.5829467773438,0,D 1733 GU,0.9769562482833862
493,285,393.6699693324894 626.698883115492 813.4797781070018 868.1494764082466,679.8821818033854 711.0951944986979 769.221923828125 785.5894571940104,0,D 1733 GU,0.9769562482833862
494,285,401.9891312179491 626.9659454411333 818.4859586672746 867.606687819375,684.1308797200521 711.4841512044271 773.3416137695312 787.5959676106771,0,D 1733 GU,0.9769562482833862
495,285,410.3082931034088 627.2330077667747 823.4921392275475 867.0638992305034,688.3795776367188 711.8731079101562 777.4613037109375 789.6024780273438,0.6292508840560913,D 1733 GU,0.9769562482833862
496,285,419.17676676767053 627.7353432096609 828.3144387260522 866.5461386775568,693.9072418212891 711.04345703125 785.7609558105469 787.5619506835938,0,D 1733 GU,0.9886239767074584
497,285,428.0452404319323 628.237678652547 833.1367382245569 866.0283781246101,699.4349060058594 710.2138061523438 794.0606079101562 785.5214233398438,0,D 1733 GU,0.9886239767074584
498,285,436.9137140961941 628.7400140954331 837.9590377230617 865.5106175716635,704.9625701904297 709.3841552734375 802.3602600097656 783.4808959960938,0,D 1733 GU,0.9886239767074584
499,285,445.7821877604558 629.2423495383193 842.7813372215664 864.9928570187169,710.490234375 708.5545043945312 810.659912109375 781.4403686523438,0.5722908973693848,D 1733 GU,0.9886239767074584
500,285,456.48345186119855 628.9296017534283 849.0516800073924 863.9221339719267,714.6218872070312 710.40234375 805.132568359375 783.2724609375,0.595893383026123,D 1733 GU,0.9050817489624025
501,285,465.5012719358241 628.8903664161664 854.380526204074 862.4919177751858,720.7378191266741 710.0142909458706 810.6399884905134 781.9536568777902,0,D 1733 GU,0.9093719720840454
502,285,474.5190920104496 628.8511310789045 859.7093724007557 861.0617015784449,726.8537510463169 709.626238141741 816.1474086216518 780.6348528180804,0,D 1733 GU,0.9093719720840454
503,285,483.53691208507513 628.8118957416426 865.0382185974373 859.631485381704,732.9696829659598 709.2381853376116 821.6548287527902 779.3160487583706,0,D 1733 GU,0.9093719720840454
504,285,492.5547321597007 628.7726604043808 870.3670647941191 858.2012691849632,739.0856148856027 708.8501325334821 827.1622488839286 777.9972446986607,0,D 1733 GU,0.9093719720840454
505,285,501.5725522343262 628.7334250671189 875.6959109908007 856.7710529882223,745.2015468052456 708.4620797293527 832.6696690150669 776.6784406389509,0,D 1733 GU,0.9093719720840454
506,285,510.5903723089517 628.6941897298569 881.0247571874824 855.3408367914814,751.3174787248884 708.0740269252232 838.1770891462054 775.359636579241,0,D 1733 GU,0.9093719720840454
507,285,519.6081923835773 628.6549543925951 886.353603384164 853.9106205947405,757.4334106445312 707.6859741210938 843.6845092773438 774.0408325195312,0.5161868333816528,D 1733 GU,0.9093719720840454
508,285,527.0122581166479 628.9016907973678 891.02400872966 852.387015038606,759.3895263671875 704.9349975585938 849.0341186523438 775.8239135742188,0.6469669938087463,D 1733 GU,0.943274974822998
